date,regime,scalar,risk_score,vol_percentile,hill_alpha,hurst,threshold_median,threshold_75,tail_state,persistence_state,turnover,data_hash,param_hash,version,w_XLK,w_XLF,w_XLE,w_XLV,w_XLP,w_XLU,w_XLI,w_TLT,w_IEF,w_GLD
2014-12-31,MID,0.8,0.5094,0.5118,3.3085,0.6392,0.5091,0.6903,STABLE,PERSISTENT,0.5124637341853087,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.11134652962804611,0.1688617831131938,0.0,0.13785250869998036,0.10963067788450169,0.35908432835583615,0.11322417231844191,0.0,0.0,0.0
2015-01-31,MID,0.8,0.5161,0.4923,3.5036,0.5065,0.5094,0.6889,STABLE,NEUTRAL,0.257520516852308,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.1034664827296598,0.0891656842324047,0.0,0.26661276712613435,0.10187206263068459,0.33367175952794503,0.10521124375317153,0.0,0.0,0.0
2015-02-28,MID,0.8,0.5184,0.5386,3.8236,0.5391,0.5095,0.6864,STABLE,PERSISTENT,0.41207679722529417,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.1771351363501761,0.09280588421432338,0.0,0.27749726600512276,0.21542184684691307,0.12763336091529792,0.10950650566816673,0.0,0.0,0.0
2015-03-31,LOW,1.0,0.4664,0.5108,5.0194,0.5429,0.5094,0.6838,STABLE,PERSISTENT,0.2241603316115501,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.1681135552683683,0.08807923411790645,0.0,0.327874570372744,0.1226671333186133,0.18933622235345182,0.10392928456891626,0.0,0.0,0.0
2015-04-30,LOW,1.0,0.3301,0.2439,5.0053,0.5586,0.5091,0.6812,STABLE,PERSISTENT,0.41942732361115537,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.29239724916890825,0.16714330769331512,0.0,0.20591029179531464,0.1261132866854878,0.10158683912530343,0.10684902553167079,0.0,0.0,0.0
2015-05-31,LOW,1.0,0.3407,0.2387,5.0053,0.4924,0.5088,0.6786,STABLE,NEUTRAL,0.19021031383916776,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.2174736174303411,0.1604196529676009,0.0,0.30101544871489844,0.12104014192306581,0.09750031696428166,0.10255082199981196,0.0,0.0,0.0
2015-06-30,LOW,1.0,0.2895,0.1316,4.549,0.5407,0.508,0.6737,WORSENING,PERSISTENT,1.5265566588595902e-16,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.21747361743034113,0.16041965296760094,0.0,0.3010154487148985,0.12104014192306582,0.09750031696428167,0.10255082199981197,0.0,0.0,0.0
2015-07-31,LOW,1.0,0.3409,0.2134,4.8516,0.4471,0.5071,0.6688,STABLE,CHOPPY,0.10312937582368442,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.16590892951849892,0.1606710783054688,0.0,0.3014872295066939,0.17156808403429774,0.09765312897753244,0.10271154965750824,0.0,0.0,0.0
2015-08-31,MID,0.8,0.6311,0.7062,3.9433,0.3709,0.508,0.6638,WORSENING,CHOPPY,0.14965337232349588,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.17131180970568347,0.16590338610318384,0.0,0.22666054334494595,0.1771552564949504,0.1529126184739411,0.1060563858772953,0.0,0.0,0.0
2015-09-30,CRISIS,0.2,0.7188,0.8042,3.3575,0.3099,0.5088,0.6786,WORSENING,CHOPPY,2.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2015-10-31,CRISIS,0.2,0.7501,0.8151,2.9019,0.3209,0.5091,0.6864,WORSENING,CHOPPY,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2015-11-30,MID,0.8,0.6532,0.6312,2.9019,0.346,0.5094,0.6838,WORSENING,CHOPPY,2.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.27392857977281826,0.15975805099811782,0.0,0.15791454329890045,0.1736018897393997,0.10866597166309767,0.12613096452766615,0.0,0.0,0.0
2015-12-31,MID,0.8,0.6155,0.5705,2.9335,0.3713,0.5095,0.6812,STABLE,CHOPPY,0.12771479544019937,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.21007118205271855,0.16202178150282512,0.0,0.21372130416078672,0.17606178387946117,0.1102057405407257,0.12791820786348274,0.0,0.0,0.0
2016-01-31,CRISIS,0.2,0.6854,0.6963,2.6693,0.4377,0.5096,0.6854,WORSENING,CHOPPY,2.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2016-02-29,HIGH,0.5,0.6893,0.7505,2.9694,0.44,0.5129,0.6881,STABLE,CHOPPY,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2016-03-31,MID,0.8,0.6396,0.6934,3.3419,0.4331,0.5161,0.6872,STABLE,CHOPPY,2.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.13672228123573835,0.07840222663917741,0.0,0.09870599743339128,0.2765354145028161,0.3172348082916266,0.09239927189725035,0.0,0.0,0.0
2016-04-30,MID,0.8,0.5286,0.4834,3.3419,0.4631,0.5173,0.6863,STABLE,CHOPPY,0.16071430347182397,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.1764383369046615,0.07022949895677455,0.0,0.08841678407525998,0.24770908221415414,0.2841659298849107,0.1330403679642391,0.0,0.0,0.0
2016-05-31,LOW,1.0,0.3559,0.1083,3.3419,0.389,0.5161,0.6854,STABLE,CHOPPY,0.1850106661116009,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.1279110079583895,0.0742528462469414,0.0,0.09348205485034287,0.20373107810462568,0.3599609529670345,0.14066205987266597,0.0,0.0,0.0
2016-06-30,MID,0.8,0.5571,0.4917,2.9471,0.4616,0.5173,0.6837,WORSENING,CHOPPY,0.10677514338179968,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.11933493783979324,0.06927440360871066,0.0,0.08721434834076862,0.2571186497955255,0.3358265925091272,0.13123106790607467,0.0,0.0,0.0
2016-07-31,MID,0.8,0.5474,0.4598,2.9471,0.4304,0.5184,0.682,WORSENING,CHOPPY,1.8041124150158794e-16,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.11933493783979325,0.06927440360871068,0.0,0.08721434834076863,0.25711864979552557,0.3358265925091273,0.1312310679060747,0.0,0.0,0.0
2016-08-31,LOW,1.0,0.4787,0.3326,2.9715,0.4473,0.5173,0.6803,STABLE,CHOPPY,0.7250966183131664,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.31457296300910226,0.0,0.07310954460831787,0.0,0.12036855337673655,0.2665171317208124,0.22543180728503096,0.0,0.0,0.0
2016-09-30,LOW,1.0,0.3483,0.1025,2.9956,0.5163,0.5161,0.6786,STABLE,NEUTRAL,0.08803417505881159,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.2956951047168678,0.0,0.06872216303005525,0.0,0.11314510838721421,0.3105342192502181,0.21190340461564455,0.0,0.0,0.0
2016-10-31,LOW,1.0,0.3642,0.0886,2.8041,0.4703,0.5129,0.6737,WORSENING,CHOPPY,0.3616870509195981,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.1871786168120292,0.0790379147888553,0.06771517850285948,0.0,0.11148719529993284,0.4123398299211619,0.14224126467516127,0.0,0.0,0.0
2016-11-30,LOW,1.0,0.4107,0.2034,2.9956,0.4565,0.5096,0.6688,STABLE,CHOPPY,0.32097553493262576,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.32634519056535494,0.08324580570951665,0.07132025950195134,0.0,0.1174226499247901,0.251852062454849,0.14981403184353795,0.0,0.0,0.0
2016-12-31,LOW,1.0,0.3525,0.0547,2.4982,0.5752,0.5095,0.6638,WORSENING,PERSISTENT,0.672508604320769,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.08643953869177762,0.26461718159685166,0.22620318577500084,0.0,0.0542058084623474,0.23107780616654705,0.13745647930747548,0.0,0.0,0.0
2017-01-31,LOW,1.0,0.3972,0.0528,2.3872,0.4027,0.5094,0.6589,WORSENING,CHOPPY,0.33404773697004675,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.14984087585558634,0.2684274835105267,0.12380689743712178,0.0,0.05498633410497575,0.16645022601940268,0.23648818307238673,0.0,0.0,0.0
2017-02-28,LOW,1.0,0.3795,0.0026,2.3822,0.368,0.5091,0.6584,WORSENING,CHOPPY,0.29880083372655064,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.15185694618514292,0.3591903032304272,0.12547268730315272,0.0,0.0,0.07203614326110308,0.29144392002017394,0.0,0.0,0.0
2017-03-31,LOW,1.0,0.3725,0.0134,2.3552,0.4447,0.5088,0.6579,STABLE,CHOPPY,0.6878400778997872,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.38572005705791224,0.2086409714304119,0.12058500852824944,0.05363126386375738,0.0,0.12846180747446997,0.10296089164519888,0.0,0.0,0.0
2017-04-30,LOW,1.0,0.3835,0.0352,2.3327,0.4564,0.508,0.6574,STABLE,CHOPPY,0.3349932965810165,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.3696283185508561,0.19993674178851834,0.05799334745791075,0.051393837372427836,0.0,0.050590214894579794,0.2704575399357073,0.0,0.0,0.0
2017-05-31,LOW,1.0,0.4346,0.0495,1.8414,0.4509,0.5071,0.6569,WORSENING,CHOPPY,0.26434739067999796,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.4004628230640105,0.12575639390643,0.0,0.0556811266056266,0.0702700021870651,0.05481046570113088,0.2930191885357369,0.0,0.0,0.0
2017-06-30,LOW,1.0,0.3891,0.059,2.2798,0.5178,0.5059,0.656,STABLE,NEUTRAL,0.45853404659035585,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.17119579976883254,0.3213525449906132,0.0,0.059638298710653286,0.07526398326155577,0.05870576127358288,0.31384361199476224,0.0,0.0,0.0
2017-07-31,LOW,1.0,0.3322,0.0256,2.9093,0.4344,0.5047,0.655,STABLE,CHOPPY,0.20186383855890624,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.25831702379848126,0.3299708784475748,0.0,0.06123773444908599,0.07728248323972214,0.06028018734982664,0.21291169271530913,0.0,0.0,0.0
2017-08-31,LOW,1.0,0.4189,0.071,2.3353,0.3677,0.5031,0.6541,STABLE,CHOPPY,0.37445378230864934,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.4340375234483242,0.22285214249101226,0.0,0.06478212032335892,0.08175552497433018,0.06376915124542745,0.13280353751754698,0.0,0.0,0.0
2017-09-30,LOW,1.0,0.3619,0.0404,2.5173,0.4834,0.5015,0.6532,STABLE,NEUTRAL,0.40702253822662915,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.3122817793093398,0.2921211552458583,0.0,0.13153909635464026,0.0,0.06491135924818957,0.1991466098419721,0.0,0.0,0.0
2017-10-31,LOW,1.0,0.3489,0.0377,2.6298,0.4904,0.5006,0.6531,STABLE,NEUTRAL,0.41291920531823,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.25328676767655695,0.3931970444136125,0.0,0.07882186918792745,0.05522653414078035,0.11506853859877007,0.10439924598235276,0.0,0.0,0.0
2017-11-30,LOW,1.0,0.3709,0.0034,2.2602,0.4813,0.4996,0.653,WORSENING,NEUTRAL,0.3043927231004909,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.2537675418437915,0.29622721700414734,0.0,0.1417499912061299,0.0,0.11528695498635795,0.1929682949595733,0.0,0.0,0.0
2017-12-31,LOW,1.0,0.3979,0.0098,2.1423,0.4355,0.4906,0.6529,WORSENING,CHOPPY,0.36840849358787275,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.34503073285486746,0.19279793223431943,0.0,0.07581078765128804,0.09294105578286047,0.10973840579170573,0.18368108568495892,0.0,0.0,0.0
2018-01-31,LOW,1.0,0.4025,0.0514,2.1693,0.4989,0.4815,0.6529,WORSENING,NEUTRAL,0.21947681158341137,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.34540817898597365,0.1930088433986815,0.0,0.18465822554756114,0.09304272858642756,0.0,0.18388202348135613,0.0,0.0,0.0
2018-02-28,CRISIS,0.2,0.7927,0.682,1.5747,0.2414,0.4906,0.6531,WORSENING,CHOPPY,2.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2018-03-31,HIGH,0.5,0.7646,0.7929,2.2249,0.5077,0.4996,0.655,STABLE,NEUTRAL,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2018-04-30,HIGH,0.5,0.8057,0.8397,2.1604,0.4592,0.5006,0.6574,STABLE,CHOPPY,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2018-05-31,HIGH,0.5,0.7148,0.6495,2.1154,0.4676,0.5015,0.6589,STABLE,CHOPPY,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2018-06-30,MID,0.8,0.5481,0.3423,2.1154,0.5332,0.5031,0.6584,STABLE,PERSISTENT,2.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.21506207429891847,0.14977677704034592,0.35439689207691927,0.16674126112986115,0.0,0.0,0.11402299545395526,0.0,0.0,0.0
2018-07-31,LOW,1.0,0.4591,0.1524,2.1154,0.5035,0.5015,0.6579,STABLE,NEUTRAL,0.45816973298646146,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.3796881209435777,0.14140758837628614,0.2227629154790012,0.08403090784621649,0.0,0.06445881984857157,0.10765164750634705,0.0,0.0,0.0
2018-08-31,LOW,1.0,0.4485,0.1078,1.9933,0.5271,0.5006,0.6574,WORSENING,PERSISTENT,0.36133723423704356,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.45126101498064275,0.14846722273885604,0.10655311820905095,0.18069259425296733,0.0,0.0,0.11302604981848292,0.0,0.0,0.0
2018-09-30,LOW,1.0,0.4304,0.063,1.9933,0.5052,0.4996,0.6569,STABLE,NEUTRAL,0.3083987750589634,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.3645612928828814,0.0809675573071356,0.25650876218727053,0.18330330027078248,0.0,0.0,0.11465908735192984,0.0,0.0,0.0
2018-10-31,HIGH,0.5,0.6624,0.6001,2.3916,0.4425,0.5006,0.6584,STABLE,CHOPPY,2.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2018-11-30,HIGH,0.5,0.6725,0.7209,2.9523,0.456,0.5015,0.6607,STABLE,CHOPPY,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2018-12-31,HIGH,0.5,0.7164,0.8868,3.8388,0.4166,0.5031,0.6649,STABLE,CHOPPY,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2019-01-31,HIGH,0.5,0.7214,0.8715,3.8419,0.3527,0.5047,0.6725,STABLE,CHOPPY,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2019-02-28,MID,0.8,0.6248,0.8196,4.7995,0.5499,0.5059,0.67,STABLE,PERSISTENT,2.0000000000000004,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.14307208445284716,0.06712794665711298,0.05683099592844054,0.1593211061704999,0.09143943039300789,0.4000000000000001,0.08220843639809151,0.0,0.0,0.0
2019-03-31,MID,0.8,0.5134,0.5087,4.0703,0.4418,0.5071,0.6674,STABLE,CHOPPY,0.1342558933142258,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.15336731756531619,0.0,0.060920461412463066,0.1707855923002334,0.09801926219714757,0.42878334554736175,0.08812402097747794,0.0,0.0,0.0
2019-04-30,LOW,1.0,0.3635,0.1684,3.6536,0.4245,0.5059,0.6649,WORSENING,CHOPPY,0.299720535748721,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.2956482743149348,0.0,0.06278935209765679,0.10855878675831895,0.10102625331051979,0.34114988321491574,0.09082745030365393,0.0,0.0,0.0
2019-05-31,LOW,1.0,0.4542,0.3783,3.6224,0.5032,0.5047,0.6624,WORSENING,NEUTRAL,0.3389255362373139,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.1889748582939346,0.0863812044030468,0.0,0.11108690528256834,0.1715198043971736,0.34909458640344,0.0929426412198366,0.0,0.0,0.0
2019-06-30,LOW,1.0,0.4477,0.3706,3.6224,0.5165,0.5031,0.6615,STABLE,NEUTRAL,0.15442742403414372,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.12124763364264556,0.0850998168111012,0.0,0.10943903080523935,0.24873351641424554,0.3439160817215005,0.09156392060526794,0.0,0.0,0.0
2019-07-31,LOW,1.0,0.4606,0.4061,3.6224,0.5402,0.5015,0.6607,STABLE,PERSISTENT,0.3920877774571692,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.23397558276186484,0.08841432972130539,0.0,0.11370152036252454,0.25842132165577175,0.14787219299291582,0.15761505250561758,0.0,0.0,0.0
2019-08-31,MID,0.8,0.5895,0.6445,3.5386,0.5115,0.5031,0.6598,STABLE,NEUTRAL,0.22531488009968711,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.2190159508200669,0.0827614072436738,0.0,0.10643181779028056,0.24189870928635226,0.26052963304275933,0.08936248181686698,0.0,0.0,0.0
2019-09-30,MID,0.8,0.5599,0.6101,3.5386,0.5738,0.5047,0.6589,STABLE,PERSISTENT,0.15732793622784413,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.14480018103581901,0.08205406546301387,0.0,0.10552217072141194,0.23983125937866567,0.33919360115668146,0.088598722244408,0.0,0.0,0.0
2019-10-31,MID,0.8,0.6027,0.6569,3.5312,0.4782,0.5059,0.6584,STABLE,CHOPPY,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.14480018103581901,0.08205406546301387,0.0,0.10552217072141194,0.23983125937866567,0.33919360115668146,0.088598722244408,0.0,0.0,0.0
2019-11-30,LOW,1.0,0.3281,0.1823,3.5885,0.6514,0.5047,0.6579,STABLE,PERSISTENT,0.6681936208337407,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.3385473350593664,0.13765952812186721,0.0,0.10409192957956294,0.13953184510447544,0.10682644615585035,0.1733429159788777,0.0,0.0,0.0
2019-12-31,LOW,1.0,0.4407,0.1419,2.2441,0.488,0.5031,0.6574,WORSENING,NEUTRAL,0.1113994339285964,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.3174349872287963,0.12907486199418564,0.0,0.09760059204399033,0.1308304183253506,0.1625261631201486,0.16253297728752863,0.0,0.0,0.0
2020-01-31,LOW,1.0,0.4293,0.1445,2.2977,0.5204,0.5015,0.6569,WORSENING,PERSISTENT,0.1864447358815815,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.41065735516958707,0.12614228663796617,0.0,0.09538311075787026,0.1278579568042057,0.15883357562988634,0.08112571500048459,0.0,0.0,0.0
2020-02-29,CRISIS,0.2,0.7295,0.6757,2.1708,0.4239,0.5031,0.6584,WORSENING,CHOPPY,2.0000000000000004,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2020-03-31,CRISIS,0.2,0.9739,0.9813,1.957,0.0837,0.5047,0.6607,WORSENING,CHOPPY,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2020-04-30,CRISIS,0.2,0.8893,0.9845,1.883,0.5145,0.5059,0.6649,WORSENING,NEUTRAL,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2020-05-31,CRISIS,0.2,0.8658,0.977,1.7184,0.6135,0.5071,0.6725,WORSENING,PERSISTENT,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2020-06-30,HIGH,0.5,0.8473,0.9183,1.8222,0.5589,0.508,0.6771,STABLE,PERSISTENT,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2020-07-31,HIGH,0.5,0.7839,0.8303,1.8222,0.6561,0.5088,0.682,STABLE,PERSISTENT,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2020-08-31,HIGH,0.5,0.7495,0.7486,1.8222,0.624,0.5091,0.6863,STABLE,PERSISTENT,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2020-09-30,HIGH,0.5,0.7321,0.6709,1.8183,0.5168,0.5094,0.6889,STABLE,NEUTRAL,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2020-10-31,HIGH,0.5,0.7742,0.751,1.9169,0.5068,0.5095,0.6892,STABLE,NEUTRAL,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2020-11-30,HIGH,0.5,0.7936,0.8133,1.9169,0.5651,0.5096,0.6919,STABLE,PERSISTENT,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2020-12-31,HIGH,0.5,0.7096,0.6299,1.9169,0.527,0.5115,0.6957,STABLE,PERSISTENT,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2021-01-31,MID,0.8,0.6549,0.5547,1.9169,0.6119,0.5134,0.6945,STABLE,PERSISTENT,2.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.3236863830704028,0.07862961154720172,0.0,0.224089074973526,0.1371112557796562,0.09438998778693196,0.14209368684228135,0.0,0.0,0.0
2021-02-28,MID,0.8,0.6161,0.4713,1.9153,0.5978,0.5148,0.6932,STABLE,PERSISTENT,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.3236863830704028,0.07862961154720172,0.0,0.224089074973526,0.1371112557796562,0.09438998778693196,0.14209368684228135,0.0,0.0,0.0
2021-03-31,MID,0.8,0.6018,0.6047,3.4288,0.3776,0.5161,0.6919,STABLE,CHOPPY,0.4997165551884018,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.33468708100016703,0.1934278883958607,0.06688267081850298,0.13709943481578266,0.06863260613013059,0.0,0.1992703188395561,0.0,0.0,0.0
2021-04-30,MID,0.8,0.6045,0.512,2.687,0.3742,0.5173,0.6906,STABLE,CHOPPY,0.27965257417609074,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.26363593666390817,0.27284183468382034,0.06605921496707721,0.06999274887643038,0.06778760516912201,0.0,0.2596826596396417,0.0,0.0,0.0
2021-05-31,MID,0.8,0.5645,0.4661,2.858,0.3925,0.5184,0.6893,STABLE,CHOPPY,0.37340079122543635,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.07693554105119009,0.3280046161392158,0.13845134579233137,0.0705476062156193,0.06832498155221751,0.0,0.317735909249426,0.0,0.0,0.0
2021-06-30,MID,0.8,0.5248,0.2789,2.1949,0.44,0.5193,0.6892,WORSENING,CHOPPY,0.5979593484630877,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.37591521528273397,0.19372261973160762,0.13770320775750808,0.07016639397695455,0.06795577952579239,0.0,0.15453678372540341,0.0,0.0,0.0
2021-07-31,MID,0.8,0.5341,0.2999,2.1949,0.4458,0.5202,0.6891,WORSENING,CHOPPY,0.4990822565437255,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.26549662133598056,0.10724249870830922,0.08506079445569716,0.07244892966769129,0.07016640320712911,0.0,0.3995847526251927,0.0,0.0,0.0
2021-08-31,LOW,1.0,0.4668,0.1634,2.1949,0.4412,0.5193,0.689,WORSENING,CHOPPY,0.4940003227009898,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.16494890396651302,0.35424266005880406,0.08408755608829445,0.07161999221794078,0.06936358169410652,0.0,0.2557373059743411,0.0,0.0,0.0
2021-09-30,LOW,1.0,0.4533,0.2907,3.0351,0.4488,0.5184,0.6889,STABLE,CHOPPY,0.7732016472026423,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.08345193175485216,0.19915880053909837,0.39956081671353516,0.07154135645904362,0.06928742337968304,0.0711275629760805,0.10587210817770715,0.0,0.0,0.0
2021-10-31,LOW,1.0,0.4526,0.3055,3.3108,0.4067,0.5173,0.6881,STABLE,CHOPPY,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.08345193175485216,0.19915880053909837,0.39956081671353516,0.07154135645904362,0.06928742337968304,0.0711275629760805,0.10587210817770715,0.0,0.0,0.0
2021-11-30,MID,0.8,0.5664,0.4382,2.7689,0.3473,0.5184,0.6872,STABLE,CHOPPY,0.4725933622856166,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.31974861289766043,0.19396564548120737,0.31349841265462225,0.06967588349908407,0.0,0.0,0.10311144546742583,0.0,0.0,0.0
2021-12-31,MID,0.8,0.599,0.5243,2.7689,0.3991,0.5193,0.6863,WORSENING,CHOPPY,0.1957563412658725,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.2218704422647242,0.20152130502256302,0.3970902358066334,0.07239000976951811,0.0,0.0,0.10712800713656126,0.0,0.0,0.0
2022-01-31,MID,0.8,0.6396,0.6602,3.161,0.4017,0.5202,0.6854,STABLE,CHOPPY,0.25495787202511905,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.09439150625216465,0.20263513095167066,0.3992849883703257,0.0727901157031345,0.061215492807822194,0.0619626528862468,0.1077201130286354,0.0,0.0,0.0
2022-02-28,MID,0.8,0.5945,0.7777,7.7045,0.3611,0.5218,0.6837,STABLE,CHOPPY,0.14552341609402822,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.10300498734048387,0.1298734229046566,0.435720827067398,0.07943241128585954,0.06680157264220588,0.06761691310529627,0.11754986565409986,0.0,0.0,0.0
2022-03-31,MID,0.8,0.6414,0.8388,5.7187,0.4148,0.5235,0.682,STABLE,CHOPPY,0.11607261717697152,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.1029839748024839,0.12984692933085565,0.4356319420466575,0.07941620744366056,0.12483788123069167,0.0676031195697331,0.05967994557591771,0.0,0.0,0.0
2022-04-30,CRISIS,0.2,0.7018,0.8839,4.6,0.3529,0.5241,0.6863,WORSENING,CHOPPY,2.0000000000000004,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2022-05-31,CRISIS,0.2,0.7863,0.9066,2.7595,0.4221,0.5248,0.6889,WORSENING,CHOPPY,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
